,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,154,0,0,0,0,0,0,0,0,0,0
GID_2,0,0,0,0,0,0,0,106,0,0,0
GID_3,0,0,0,0,0,0,0,0,0,0,102
