,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,102,0,0,0,0,0,0,0,0,0,0
GID_2,0,135,109,131,131,0,0,0,0,0,0
GID_3,0,0,0,106,0,0,0,0,0,0,0
GID_4,0,0,0,0,0,125,229,108,141,0,0
GID_5,0,0,0,0,0,0,0,160,0,0,0
GID_6,0,0,0,0,0,0,0,0,124,0,0
GID_7,0,0,0,0,0,0,0,0,0,0,123
GID_8,0,0,0,0,0,0,0,0,0,0,166
