,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,138,0,0,0,0,0,0,0,0,0,0
GID_2,118,0,0,0,0,0,0,0,0,0,0
GID_3,0,124,0,0,0,0,0,0,0,0,0
GID_4,0,0,0,151,109,0,0,0,0,0,0
GID_5,0,0,0,0,103,165,0,0,0,0,0
GID_6,0,0,0,0,0,106,0,0,0,0,0
GID_7,0,0,0,0,0,0,0,0,163,0,0
GID_8,0,0,0,0,0,0,0,0,0,143,0
GID_9,0,0,0,0,0,0,0,0,0,0,120
