,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,0,137,165,203,197,170,0,0,0,0,0
GID_2,0,0,116,0,0,0,0,0,0,0,0
GID_3,0,0,0,111,135,135,175,140,252,309,276
GID_4,0,0,0,0,0,147,0,0,0,0,0
GID_5,0,0,0,0,0,0,0,163,165,0,0
GID_6,0,0,0,0,0,0,0,0,127,0,0
GID_7,0,0,0,0,0,0,0,0,0,184,106
GID_8,0,0,0,0,0,0,0,0,0,146,153
