,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,125,0,0,0,0,0,0,0,0,0,0
GID_2,111,0,0,0,0,0,0,0,0,0,0
GID_3,140,103,0,0,0,0,0,0,0,0,0
GID_4,124,175,210,0,0,0,0,0,0,0,0
GID_5,0,0,127,132,157,131,143,0,0,0,0
GID_6,0,0,142,0,0,0,0,0,0,0,0
GID_7,0,0,0,111,0,0,0,0,0,0,0
GID_8,0,0,0,179,112,126,0,0,0,0,0
GID_9,0,0,0,0,0,0,0,155,0,0,0
