,2001-2010,2002-2011,2003-2012,2004-2013,2005-2014,2006-2015,2007-2016,2008-2017,2009-2018,2010-2019,2011-2020
GID_1,182,218,487,446,555,412,509,499,260,270,623
GID_2,113,117,0,0,0,0,0,0,0,0,0
GID_3,0,123,124,148,0,0,0,0,0,0,0
GID_4,0,110,0,0,0,0,0,0,0,0,0
GID_5,0,0,0,129,0,0,0,0,0,0,0
GID_6,0,0,0,171,0,0,0,0,0,0,0
GID_7,0,0,0,109,0,0,0,0,0,0,0
GID_8,0,0,0,0,0,127,149,106,0,0,0
GID_9,0,0,0,0,0,0,0,0,0,128,183
